,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
982,TiK ToK,Animal (Expanded Edition),Kesha,2010-01-01,199693,81,0.755,0.0991,0.755,0.837,0.0,0.289,-2.718,0.142,120.028,4,2
983,Best Song Ever,Midnight Memories (Deluxe),One Direction,2013-11-25,200106,76,0.652,0.0227,0.652,0.877,0.0,0.0789,-2.986,0.0465,118.491,4,2
984,Price Tag,Who You Are (Platinum Edition),Jessie J,2011-01-01,223053,74,0.636,0.0294,0.636,0.831,3.85e-06,0.272,-3.945,0.182,175.015,4,2
985,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,229506,77,0.673,0.039,0.673,0.758,0.0,0.341,-3.632,0.158,135.956,4,2
986,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,2010-05-07,202626,77,0.766,0.00627,0.766,0.873,0.0,0.0764,-6.381,0.143,126.988,4,2
987,Drive By,California 37,Train,2012-04-17,195973,77,0.765,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,4,2
988,Troublemaker (feat. Flo Rida),Right Place Right Time,Olly Murs,2012-11-23,185586,0,0.762,0.015,0.762,0.863,0.0,0.125,-3.689,0.0565,106.008,4,2
989,Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,2010-08-24,230733,71,0.652,0.00125,0.652,0.812,3.01e-05,0.667,-3.797,0.0409,126.023,4,2
990,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Hands All Over (Revised International Standard version),Maroon 5,2010,201493,76,0.722,0.0117,0.722,0.761,0.0,0.315,-4.459,0.0475,128.044,4,2
991,On The Floor - Radio Edit,On The Floor,Jennifer Lopez,2011-01-01,230906,72,0.758,0.0848,0.758,0.686,0.00127,0.142,-6.346,0.0792,130.007,4,2
992,Best Day Of My Life,"Oh, What A Life",American Authors,2014-01-01,194240,79,0.673,0.0591,0.673,0.902,0.000262,0.0558,-2.392,0.0346,100.012,4,2
993,Wannabe,Spice,Spice Girls,1996-01-01,173026,80,0.768,0.101,0.768,0.864,0.0,0.162,-6.145,0.0324,110.008,4,2
994,Shower,Shower,Becky G,2014-04-23,206166,78,0.699,0.0317,0.699,0.529,3.59e-05,0.285,-7.548,0.0487,119.987,4,2
995,Wildest Dreams,1989,Taylor Swift,2014-01-01,220440,81,0.553,0.0709,0.553,0.664,0.0056,0.106,-7.417,0.0741,140.06,4,2
996,Geronimo,Bombs Away,Sheppard,2015-01-12,218227,69,0.705,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4,2
997,Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,170826,79,0.624,0.0735,0.624,0.876,0.0,0.327,-3.374,0.1,99.943,4,2
998,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,69,0.426,0.0383,0.426,0.584,0.0,0.188,-5.293,0.296,193.437,4,2
999,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,204160,80,0.581,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,129.992,4,2
1000,We Found Love,Talk That Talk (Deluxe),Rihanna,2012-07-18,215226,0,0.734,0.025,0.734,0.766,0.00138,0.108,-4.485,0.0383,127.986,4,2
1001,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,77,0.666,0.0123,0.666,0.83,0.0,0.191,-5.715,0.0751,113.03,4,2
1002,Live While We're Young,Take Me Home: Yearbook Edition,One Direction,2012-11-09,200186,0,0.658,0.0629,0.658,0.837,0.0,0.0969,-2.063,0.0543,126.015,4,2
1003,It's a Beautiful Day,To Be Loved,Michael Bublé,2013-04-11,199266,67,0.532,0.0559,0.532,0.795,0.0,0.295,-3.979,0.0358,143.837,4,2
1004,Roar,PRISM (Deluxe),Katy Perry,2013-10-18,223546,74,0.554,0.00487,0.554,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,4,2
1005,Lush Life,Lush Life,Zara Larsson,2015-06-09,201122,0,0.694,0.133,0.694,0.712,0.0,0.211,-3.923,0.046,98.022,4,2
1006,Born This Way,Born This Way (International Special Edition Version),Lady Gaga,2011-05-23,260253,73,0.587,0.00327,0.587,0.828,0.0,0.331,-5.108,0.161,123.907,4,2
1007,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",Shakira,2005-11-28,218093,82,0.778,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,4,2
1008,Shotgun,Staying at Tamara's,George Ezra,2018-03-23,201287,78,0.673,0.286,0.673,0.735,0.0,0.242,-4.733,0.0457,115.744,4,2
1009,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),Pitbull,2011-06-17,252306,81,0.671,0.191,0.671,0.939,0.0,0.298,-3.206,0.161,129.024,4,2
1010,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,1,0.857,0.381,0.857,0.8,0.0,0.0913,-4.035,0.0583,121.996,4,2
1011,I Kissed A Girl,One Of The Boys,Katy Perry,2008-06-17,179640,73,0.699,0.00223,0.699,0.76,0.0,0.132,-3.173,0.0677,129.996,4,2
1012,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,267080,78,0.835,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582,0.0643,122.668,4,2
1013,Don't Be so Hard on Yourself,I Cry When I Laugh,Jess Glynne,2015,211460,63,0.571,0.0608,0.571,0.815,0.0,0.163,-3.267,0.0321,120.008,4,2
1014,She Looks So Perfect,5 Seconds Of Summer,5 Seconds of Summer,2014-06-27,202496,72,0.494,0.000569,0.494,0.951,0.0,0.327,-4.237,0.132,160.025,4,2
1015,Cheerleader (Felix Jaehn Remix) - Radio Edit,Cheerleader (Felix Jaehn Remix Radio Edit),OMI,2014-12-02,180021,59,0.827,0.184,0.827,0.576,0.029,0.0656,-7.774,0.0372,118.04,4,2
1016,Wild Ones (feat. Sia),Wild Ones,Flo Rida,2012-06-22,232946,77,0.608,0.0991,0.608,0.86,0.0,0.262,-5.324,0.0554,127.075,4,2
1017,So What,Greatest Hits...So Far!!!,P!nk,2010-11-12,214520,0,0.531,0.000105,0.531,0.864,2.05e-06,0.346,-2.978,0.0433,126.02,4,2
1018,Glad You Came,Battleground (Deluxe Edition),The Wanted,2011-01-01,197935,76,0.722,0.0319,0.722,0.851,0.0,0.108,-3.873,0.0639,126.885,4,2
1019,Wrapped Up (feat. Travie McCoy),Never Been Better (Deluxe),Olly Murs,2014-11-21,185640,0,0.787,0.0915,0.787,0.848,0.0,0.15,-4.696,0.0549,121.989,4,2
1020,"Whenever, Wherever",Laundry Service,Shakira,2001-11-13,196160,74,0.794,0.237,0.794,0.832,1.14e-05,0.203,-4.862,0.0407,107.657,4,2
1021,Bang Bang,Sweet Talker (Deluxe Version),Jessie J,2014-10-14,199386,78,0.706,0.26,0.706,0.786,0.0,0.38,-3.417,0.091,150.028,4,2
1022,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,78,0.635,0.0134,0.635,0.841,0.0,0.0622,-5.379,0.0422,109.021,4,2
1023,"I'll Be There for You (Theme from ""Friends')",I'll Be There For You (Theme From FRIENDS) / Snippets: Don't Hide Your Love / End Of The Beginning / Lovin' Me Insane / Drowning In Your Tears / This House Is Not A Home / What Will It Take [Digital 45],The Rembrandts,1995,187293,56,0.258,0.065,0.258,0.919,0.0,0.279,-6.927,0.0809,93.62,4,2
1024,California Gurls,Katy Perry - Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,234653,74,0.791,0.00446,0.791,0.754,0.0,0.163,-3.729,0.0569,125.014,4,2
1025,The Tide Is High - Radio Mix,Atomic Kitten,Atomic Kitten,2003-04-22,205360,63,0.776,0.0234,0.776,0.693,0.00177,0.0322,-2.528,0.0314,102.996,4,2
1026,Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),Flo Rida,2010-11-24,234560,76,0.616,0.0283,0.616,0.869,0.0,0.064,-3.911,0.0327,127.966,4,2
1027,The Nights,The Days / Nights,Avicii,2014-01-01,176658,86,0.527,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,125.983,4,2
1028,Poker Face,The Fame,Lady Gaga,2008-01-01,237200,78,0.851,0.118,0.851,0.806,1.64e-06,0.121,-4.62,0.0787,118.999,4,2
1029,About You Now,Change,Sugababes,2007-01-01,212400,66,0.584,6.52e-05,0.584,0.699,6.05e-05,0.486,-6.065,0.0378,82.499,4,2
1030,Hall of Fame (feat. will.i.am),#3,The Script,2012-09-10,202533,69,0.421,0.0654,0.421,0.873,0.0,0.123,-4.343,0.0564,84.786,4,2
1031,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,73,0.799,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4,2
1032,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),Usher,2010-03-30,220800,79,0.663,0.0338,0.663,0.861,0.0,0.082,-3.398,0.109,119.963,4,2
1033,On Top Of The World,Night Visions,Imagine Dragons,2012-09-04,192280,74,0.631,0.0841,0.631,0.924,3.59e-06,0.084,-5.589,0.146,100.045,4,2
1034,World of Our Own,World Of Our Own,Westlife,2001-11-08,211426,0,0.704,0.0137,0.704,0.761,0.0,0.0487,-4.659,0.0347,97.002,4,2
1035,Perfect Strangers,Perfect Strangers,Jonas Blue,2016-06-03,196613,44,0.73,0.39,0.73,0.861,0.0,0.213,-4.1,0.0451,117.965,4,2
1036,Cake By The Ocean,DNCE,DNCE,2016-11-18,219146,80,0.774,0.152,0.774,0.753,0.0,0.0371,-5.446,0.0517,119.002,4,2
1037,Time of Our Lives,Globalization,Pitbull,2014-11-21,229360,81,0.721,0.0921,0.721,0.802,0.0,0.694,-5.797,0.0583,124.022,4,2
1038,Whistle,Wild Ones,Flo Rida,2012-06-22,224653,78,0.747,0.0208,0.747,0.937,0.0,0.29,-5.746,0.0453,103.976,4,2
1039,When Love Takes Over (feat. Kelly Rowland),When Love Takes Over,David Guetta,2009-04-17,189000,66,0.658,0.0144,0.658,0.863,0.000193,0.2,-4.64,0.0255,129.972,4,2
1040,Lips Are Movin,Title (Deluxe),Meghan Trainor,2015-01-09,182666,71,0.775,0.0506,0.775,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,4,2
1041,Solo Dance,Solo Dance,Martin Jensen,2016-11-04,174933,62,0.746,0.0485,0.746,0.846,0.0,0.195,-2.432,0.048,114.955,4,2
1042,Rise,Blue,Jonas Blue,2018-11-09,194407,70,0.687,0.327,0.687,0.785,0.0,0.203,-4.65,0.0333,106.046,4,2
1043,Bring It All Back,S Club,S Club 7,1999-01-01,214400,65,0.679,0.333,0.679,0.903,0.0,0.372,-4.914,0.0463,108.114,4,2
1044,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,82,0.856,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4,2
1045,"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,232720,80,0.647,0.219,0.647,0.822,0.0,0.0908,-4.662,0.183,160.019,4,2
1046,Something Just Like This,Something Just Like This,The Chainsmokers,2017-02-22,247626,74,0.607,0.0306,0.607,0.649,2.46e-05,0.174,-6.695,0.0362,102.996,4,2
1047,Dancing in the Moonlight,Onka's Big Moka,Toploader,2000,232693,75,0.632,0.0624,0.632,0.856,0.0,0.347,-3.463,0.0348,119.397,4,2
1048,Just Dance,The Fame,Lady Gaga,2008-01-01,241933,76,0.822,0.0264,0.822,0.739,4.26e-05,0.181,-4.541,0.0311,118.992,4,2
1049,Summer Paradise (feat. Sean Paul) - Single Version,Get Your Heart On!,Simple Plan,2011-06-20,234786,63,0.421,0.0132,0.421,0.822,0.0,0.092,-4.415,0.0542,171.935,4,2
1050,Everybody (Backstreet's Back) - Radio Edit,Backstreet's Back,Backstreet Boys,1997-08-12,225360,74,0.731,0.0352,0.731,0.853,0.0,0.268,-4.219,0.0363,108.016,4,2
1051,Uptown Girl - Radio Edit,Coast To Coast (Expanded Edition),Westlife,2000,186440,68,0.645,0.00809,0.645,0.921,1.08e-05,0.407,-5.256,0.0302,129.0,4,2
1052,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,78,0.545,0.00617,0.545,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,2
1053,Man! I Feel Like A Woman!,Come On Over,Shania Twain,1997-11-04,234493,75,0.657,0.581,0.657,0.639,0.0,0.278,-7.527,0.0412,124.882,4,2
1054,Unconditionally,PRISM (Deluxe),Katy Perry,2013-10-18,228878,64,0.397,0.00266,0.397,0.725,0.0,0.208,-4.862,0.043,128.861,4,2
1055,Down,All Or Nothing,Jay Sean,2009-01-01,212106,10,0.657,0.0108,0.657,0.695,0.0,0.0822,-4.493,0.0321,65.997,4,2
1056,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,84,0.726,0.049,0.726,0.698,0.0,0.309,-4.165,0.0431,143.994,4,2
1057,Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,238626,0,0.707,0.0863,0.707,0.813,0.0,0.168,-4.515,0.0571,124.921,4,2
1058,Replay,Replay,Iyaz,2009-08-18,182306,76,0.706,0.173,0.706,0.751,0.0,0.168,-6.323,0.0708,91.031,4,2
1059,Hula Hoop,Me 4 U,OMI,2015-10-16,205474,61,0.673,0.0248,0.673,0.842,0.0,0.294,-4.666,0.039,121.986,4,2
1060,I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,2013-08-27,157152,68,0.711,0.00952,0.711,0.906,1.64e-05,0.153,-2.671,0.0284,125.916,4,2
1061,Bumpy Ride,MoveMeant (International),Mohombi,2010-01-01,224720,72,0.706,0.0476,0.706,0.842,0.0,0.134,-4.628,0.038,104.958,4,2
1062,"Honey, I'm Good.",Magazines Or Novels,Andy Grammer,2014-08-05,199263,71,0.752,0.0324,0.752,0.775,0.0,0.351,-7.289,0.0546,122.014,4,2
1063,Lovin' Each Day,Ronan,Ronan Keating,2000-01-01,212973,61,0.541,0.0178,0.541,0.899,2.95e-06,0.286,-6.261,0.0633,106.676,4,2
1064,That Don't Impress Me Much,Come On Over,Shania Twain,1997,238706,0,0.745,0.153,0.745,0.869,0.0,0.139,-4.828,0.0574,125.005,5,2
1065,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,82,0.793,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,123.95,4,2
1066,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220733,81,0.637,0.0151,0.637,0.843,0.0,0.0876,-5.413,0.0432,109.012,4,2
1067,Shivers,Shivers,Ed Sheeran,2021-09-13,207853,94,0.788,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,4,2
1068,Missing Piece,Missing Piece,Vance Joy,2021-05-19,217408,78,0.628,0.0155,0.628,0.877,5.97e-06,0.113,-4.205,0.046,101.992,4,2
1069,One Night,One Night,Griff,2021-08-26,167280,72,0.694,0.0703,0.694,0.822,1.18e-06,0.0977,-5.266,0.233,107.104,4,2
1070,Hurricane,Hurricane,Ofenbach,2021-09-17,147139,76,0.56,0.225,0.56,0.851,2.9e-06,0.177,-2.851,0.0486,125.947,4,2
1071,Hold My Hand,I Cry When I Laugh,Jess Glynne,2015,227343,53,0.642,0.00159,0.642,0.823,0.0,0.0776,-5.717,0.0289,122.977,4,2
1072,My Universe,My Universe,Coldplay,2021-09-24,228000,94,0.588,0.00813,0.588,0.701,0.0,0.2,-6.39,0.0402,104.988,4,2
1073,Can't Get You out of My Head,Step Back in Time: The Definitive Collection,Kylie Minogue,2019-06-28,230640,38,0.766,0.0263,0.766,0.563,0.683,0.115,-7.516,0.0339,126.007,4,2
1074,Fly Away,Fly Away,Tones And I,2020-11-13,178156,74,0.806,0.217,0.806,0.513,0.0,0.217,-6.208,0.0685,124.988,4,2
1075,Starlight,Starlight,Westlife,2021-10-14,224146,64,0.552,0.00853,0.552,0.708,0.0,0.09,-6.332,0.0366,130.014,4,2
1076,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,2021-08-13,202735,95,0.796,0.034,0.796,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4,2
1077,Pack Up,Eliza Doolittle,Eliza Doolittle,2010,191026,40,0.671,0.296,0.671,0.808,0.0,0.211,-5.691,0.0751,133.031,4,2
1078,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,242186,81,0.686,0.595,0.686,0.457,0.0,0.105,-8.322,0.0468,150.953,4,2
1079,Bad Habits,Bad Habits,Ed Sheeran,2021-06-25,231041,96,0.808,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,4,2
1080,Crazy,St. Elsewhere,Gnarls Barkley,2006-04-24,177466,75,0.855,0.0505,0.855,0.587,0.00714,0.105,-4.589,0.0336,111.97,4,2
1081,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),Clean Bandit,2021-07-30,179374,79,0.81,0.0624,0.81,0.571,1.63e-06,0.094,-7.189,0.085,125.994,4,2
1082,A Second to Midnight,A Second to Midnight,Kylie Minogue,2021-10-06,207986,68,0.803,0.0339,0.803,0.764,0.000703,0.206,-5.233,0.0387,122.014,4,2
1083,Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,85,0.695,0.0561,0.695,0.884,0.0,0.213,-2.278,0.0753,103.014,4,2
1084,Young Hearts Run Free,Young Hearts Run Free (US Internet Release),Candi Staton,1976,248360,67,0.653,0.13,0.653,0.652,1.58e-05,0.202,-9.304,0.0427,115.388,4,2
1085,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,183725,84,0.595,0.216,0.595,0.784,0.0,0.0608,-4.878,0.102,124.111,4,2
1086,Everywhere - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,1987-04-13,226653,77,0.73,0.258,0.73,0.487,0.01,0.0852,-10.991,0.0303,114.965,4,2
1087,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,86,0.825,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4,2
1088,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),Clean Bandit,2014-01-17,227833,73,0.799,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4,2
1089,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230120,74,0.62,0.332,0.62,0.832,0.0,0.104,-4.848,0.036,144.926,4,2
1090,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,166028,85,0.734,0.168,0.734,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,4,2
1091,2002,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,186986,81,0.697,0.0372,0.697,0.683,0.0,0.137,-2.881,0.117,96.133,4,2
1092,Stand by Me,Don't Play That Song,Ben E. King,1962,175493,65,0.632,0.428,0.632,0.232,4.95e-06,0.215,-12.326,0.0318,119.136,4,2
1093,I Say a Little Prayer,Aretha Now,Aretha Franklin,1968-06-14,216773,75,0.592,0.478,0.592,0.355,0.0,0.0585,-14.051,0.0352,133.032,4,2
1094,Just the Two of Us (feat. Bill Withers),Anthology,"Grover Washington, Jr.",1985,438493,79,0.749,0.41,0.749,0.497,0.0499,0.0504,-12.609,0.105,95.818,4,2
1095,This Is Me,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,234706,75,0.284,0.00583,0.284,0.704,0.000115,0.0424,-7.276,0.186,191.702,4,2
1096,Kiss My (Uh Oh),Therapy,Anne-Marie,2021-07-23,176800,79,0.638,0.0151,0.638,0.878,0.000223,0.308,-3.639,0.0484,103.948,4,2
1097,Straight From The Heart (feat. Nørskov),Straight From The Heart (feat. Nørskov),Rudimental,2021-06-18,208555,56,0.774,0.0406,0.774,0.921,0.0351,0.11,-5.459,0.0497,123.937,4,2
1098,Feel It Still,Woodstock,Portugal. The Man,2017-06-16,163253,77,0.801,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4,2
1099,Don't Be Shy,Don't Be Shy,Tiësto,2021-08-12,140500,90,0.77,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,119.986,4,2
1100,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,174760,81,0.614,0.0697,0.614,0.934,0.0,0.121,-3.709,0.07,116.001,4,2
1101,Midnight Sun,Midnight Sun,Lexi Berg,2021-07-23,275113,33,0.58,0.115,0.58,0.525,6.54e-05,0.268,-5.014,0.0264,122.968,4,2
1102,Snow (Dripping Woollen Jumpers),Snow (Dripping Woollen Jumpers),Firewoodisland,2021-10-29,169474,28,0.251,0.877,0.251,0.249,0.0356,0.102,-12.107,0.0391,85.004,3,2
1103,Breathless,In Blue,The Corrs,2000-07-17,207506,69,0.607,0.0541,0.607,0.82,6.8e-05,0.269,-7.754,0.0597,126.988,4,2
1104,New Shoes,These Streets,Paolo Nutini,2007-01-30,203653,66,0.748,0.47,0.748,0.735,1.09e-05,0.0851,-8.692,0.0903,150.04,4,2
1105,The Best - Edit,The Best (The Singles),Tina Turner,1989-02-09,253592,48,0.68,0.0341,0.68,0.701,0.00479,0.114,-10.46,0.0275,103.789,4,2
1106,Spinning Around,Light Years,Kylie Minogue,2000-09-25,206626,47,0.757,0.283,0.757,0.731,7.67e-05,0.0917,-5.704,0.0537,120.04,4,2
1107,Material Girl,Celebration (double disc version),Madonna,2009-09-18,240280,72,0.742,0.333,0.742,0.883,7.51e-06,0.0964,-3.419,0.0329,136.506,4,2
1108,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),Rudimental,2019-01-25,211760,69,0.654,0.188,0.654,0.798,0.0,0.15,-4.084,0.0451,92.207,4,2
1109,When Love Takes Over (feat. Kelly Rowland),One More Love (Deluxe),David Guetta,2010-11-25,191000,48,0.675,0.0165,0.675,0.862,0.000427,0.169,-4.614,0.0253,129.967,4,2
1110,Anywhere,Anywhere,Rita Ora,2017-10-20,215064,65,0.628,0.0364,0.628,0.797,0.0,0.104,-3.953,0.0596,106.93,4,2
1111,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,81,0.579,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4,2
1112,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,79,0.461,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4,2
1113,Stars,Stars (Collector's Edition),Simply Red,1991,248599,70,0.716,0.154,0.716,0.818,0.000806,0.236,-7.456,0.0256,103.668,4,2
1114,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2018-10-25,218293,74,0.67,0.237,0.67,0.743,0.0,0.465,-4.993,0.0393,125.944,4,2
1115,I & I,I & I,Jubël,2021-10-15,199871,58,0.69,0.0717,0.69,0.872,1.27e-06,0.291,-5.624,0.0631,104.052,4,2
1116,Keeping Your Head Up,Beautiful Lies,Birdy,2016-03-25,208395,45,0.599,0.156,0.599,0.78,0.0,0.189,-5.033,0.0527,122.077,4,2
1117,You Can't Hurry Love - 2016 Remaster,"Hello, I Must Be Going! (Deluxe Edition)",Phil Collins,1982-11-05,175746,76,0.62,0.0261,0.62,0.936,0.0,0.0679,-4.593,0.0308,97.527,4,2
1118,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),Otis Redding,1968,163755,74,0.769,0.684,0.769,0.367,1.62e-05,0.081,-11.226,0.0312,103.621,4,2
1119,I'll Be There,Always in Between (Deluxe),Jess Glynne,2018-10-12,194386,70,0.627,0.0288,0.627,0.858,0.0,0.199,-3.116,0.0394,100.074,4,2
1120,Meant to Be (feat. Florida Georgia Line),Expectations,Bebe Rexha,2018-06-22,164205,71,0.642,0.0476,0.642,0.772,0.0,0.0646,-6.61,0.0848,153.995,4,2
1121,One Call Away,Nine Track Mind,Charlie Puth,2016-01-29,194453,66,0.667,0.403,0.667,0.613,0.0,0.115,-5.353,0.0344,91.024,4,2
1122,Friends,Glorious,Ella Henderson,2019-11-08,178298,67,0.747,0.198,0.747,0.537,1.26e-05,0.18,-5.76,0.0413,97.056,4,2
1123,Post Malone (feat. RANI),Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,174444,69,0.59,0.0771,0.59,0.642,0.0,0.105,-3.87,0.122,107.356,4,2
1124,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,80,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2
1125,"Good Times - 7"" Edit; 2018 Remaster",The Chic Organization 1977-1979 (2018 Remaster),CHIC,2018-11-23,225746,30,0.855,0.0945,0.855,0.643,5.95e-05,0.165,-12.03,0.0491,110.099,4,2
1126,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,190306,82,0.789,0.0332,0.789,0.711,0.0,0.0876,-4.248,0.041,112.985,4,2
1127,Take on Me,Hunting High and Low,a-ha,1985-06-01,225280,84,0.573,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,84.412,4,2
1128,Sing,x (Deluxe Edition),Ed Sheeran,2014-06-21,235382,72,0.818,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,4,2
1129,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,212733,74,0.715,0.239,0.715,0.605,1.41e-05,0.189,-5.128,0.0428,122.956,4,2
1130,Let's Dance - 2002 Remaster,Let's Dance,David Bowie,1983,247600,64,0.654,0.00535,0.654,0.641,0.00321,0.209,-9.771,0.0482,114.696,4,2
1131,Praise You - Radio Edit,Why Try Harder - The Greatest Hits,Fatboy Slim,2006-06-18,227973,65,0.622,0.0403,0.622,0.884,0.371,0.282,-6.715,0.0467,109.722,4,2
1132,Pure Shores,Saints & Sinners,All Saints,2000-08-16,268746,64,0.631,0.0498,0.631,0.664,0.00042,0.0696,-9.197,0.0242,100.618,4,2
1133,I Love You Always Forever,Now in a Minute,Donna Lewis,1996-04-16,239960,69,0.744,0.627,0.744,0.453,0.421,0.0898,-11.977,0.0348,103.773,4,2
1134,Sitting Down Here,Playing My Game,Lene Marlin,1999-05-31,234373,60,0.764,0.163,0.764,0.709,0.0,0.334,-6.766,0.0348,124.043,4,2
1135,Let’s Go Home Together,Let’s Go Home Together (Luca Schreiner Remix),Ella Henderson,2021-02-18,208692,66,0.661,0.454,0.661,0.486,0.0,0.0994,-4.438,0.0431,78.31,4,2
1136,So Young,Talk on Corners,The Corrs,1998-10-17,232293,53,0.637,0.29,0.637,0.74,1.89e-05,0.377,-6.536,0.0288,104.975,4,2
1137,The Look,Look Sharp!,Roxette,1988-10-19,237320,56,0.634,0.0531,0.634,0.838,8.34e-06,0.0522,-5.363,0.0413,95.011,4,2
1138,Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,Prince,1986-03-31,226240,73,0.898,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,111.485,4,2
